"Date","sm"
"2018-06-01",0.106646126295839
"2018-06-02",0.39958173448879
"2018-06-03",0.506098730654699
"2018-06-04",0.595574055862624
"2018-06-05",0.662940794831092
"2018-06-06",0.717567003983649
"2018-06-07",0.620716800497113
"2018-06-08",0.551525792982528
"2018-06-09",0.547277101380002
"2018-06-10",0.543977904339827
"2018-06-11",0.541365925449575
"2018-06-12",0.495504422337274
"2018-06-13",0.458180468135172
"2018-06-14",0.396227216356829
"2018-06-15",0.344385518452042
"2018-06-16",0.301127747050275
"2018-06-17",0.295337907314555
"2018-06-18",0.290456170905588
"2018-06-19",0.286323602494733
"2018-06-20",0.339429486151179
"2018-06-21",0.384668676613469
"2018-06-22",0.422213633826111
"2018-06-23",0.454342157797223
"2018-06-24",0.481884925107772
"2018-06-25",0.476104871859603
"2018-06-26",0.471135653567353
"2018-06-27",0.487407619228272
"2018-06-28",0.501426419463109
"2018-06-29",0.513514152354778
"2018-06-30",0.52078080426422
"2018-07-01",0.527054929783713
"2018-07-02",0.500790166430175
"2018-07-03",0.478089934905526
"2018-07-04",0.458462580164278
"2018-07-05",0.468448328481365
"2018-07-06",0.477087925321713
"2018-07-07",0.484564795687332
"2018-07-08",0.546635454498006
"2018-07-09",0.600992966440332
"2018-07-10",0.647998037910562
"2018-07-11",0.688641615640904
"2018-07-12",0.723816486493427
"2018-07-13",0.714860554077503
"2018-07-14",0.687325454860052
"2018-07-15",0.704922569650862
"2018-07-16",0.723830149332427
"2018-07-17",0.743188971691135
"2018-07-18",0.757420951604845
"2018-07-19",0.769754608531566
"2018-07-20",0.756764509433467
"2018-07-21",0.745506265994962
"2018-07-22",0.735748654073303
"2018-07-23",0.687750443886534
"2018-07-24",0.646147989474467
"2018-07-25",0.610088364408214
"2018-07-26",0.641923481968203
"2018-07-27",0.670297066896197
"2018-07-28",0.65958850197229
"2018-07-29",0.650306182185061
"2018-07-30",0.642260055782247
"2018-07-31",0.621502937439847
"2018-08-01",0.603509911627607
"2018-08-02",0.625254121723191
"2018-08-03",0.644103022677933
"2018-08-04",0.660442217162969
"2018-08-05",0.659004426757636
"2018-08-06",0.657758078435592
"2018-08-07",0.614853335836088
"2018-08-08",0.577660801346399
"2018-08-09",0.545419895808336
"2018-08-10",0.513571121641242
"2018-08-11",0.48596241509152
"2018-08-12",0.459949182405207
"2018-08-13",0.499281641127415
"2018-08-14",0.536996687629576
"2018-08-15",0.536385205387002
"2018-08-16",0.535855107242197
"2018-08-17",0.535395587010915
"2018-08-18",0.542277455123805
"2018-08-19",0.548243166119141
"2018-08-20",0.591945571737788
"2018-08-21",0.634595788797977
"2018-08-22",0.674589015832883
"2018-08-23",0.65062940695146
"2018-08-24",0.629859396046183
"2018-08-25",0.656575256505184
"2018-08-26",0.679734638657832
"2018-08-27",0.699810988049818
"2018-08-28",0.714354644738682
"2018-08-29",0.726962200497414
"2018-08-30",0.735811358332035
"2018-08-31",0.752582668858087
"2018-09-01",0.76712135500537
"2018-09-02",0.740983938395953
"2018-09-03",0.718325991210756
"2018-09-04",0.698684316795209
"2018-09-05",0.690237532329613
"2018-09-06",0.682915211500756
"2018-09-07",0.6502878924038
"2018-09-08",0.616803925727638
"2018-09-09",0.587777393808802
"2018-09-10",0.562614945717468
"2018-09-11",0.506481619091163
"2018-09-12",0.469261058463524
"2018-09-13",0.4369953877279
"2018-09-14",0.409024989445531
"2018-09-15",0.377497954639721
"2018-09-16",0.350167862755702
"2018-09-17",0.349356378713542
"2018-09-18",0.348652925133581
"2018-09-19",0.348043112830444
"2018-09-20",0.347514484008882
"2018-09-21",0.347056223413735
"2018-09-22",0.346658971409933
"2018-09-23",0.323434235810415
"2018-09-24",0.303301224231112
"2018-09-25",0.384649927508045
"2018-09-26",0.455169271830209
"2018-09-27",0.51630097720541
"2018-09-28",0.534974110629713
"2018-09-29",0.551161521935672
"2018-09-30",0.580794261600178
"2018-10-01",0.606482190665943
"2018-10-02",0.6287505025699
"2018-10-03",0.613733851969006
"2018-10-04",0.600716296768503
"2018-10-05",0.582151543017457
"2018-10-06",0.566058183299853
"2018-10-07",0.552107190511139
"2018-10-08",0.517133037002772
"2018-10-09",0.486814689474042
"2018-10-10",0.46053238013327
"2018-10-11",0.463749233436943
"2018-10-12",0.466537875478774
"2018-10-13",0.454395057855657
"2018-10-14",0.443868705728142
"2018-10-15",0.434743639746012
"2018-10-16",0.399792895032105
"2018-10-17",0.369494854131444
"2018-10-18",0.347390219711893
"2018-10-19",0.32822821369842
"2018-10-20",0.311617092195296
"2018-10-21",0.3273777503883
"2018-10-22",0.341040336492812
"2018-10-23",0.330003777367466
"2018-10-24",0.320436398476753
"2018-10-25",0.312142653127285
"2018-10-26",0.30079291897635
"2018-10-27",0.290954085274718
"2018-10-28",0.282425017780849
"2018-10-29",0.30935189892463
"2018-10-30",0.332694240105126
"2018-10-31",0.326928789587363
"2018-11-01",0.321930828228487
"2018-11-02",0.31759820201567
"2018-11-03",0.313842340136814
"2018-11-04",0.31058647441441
"2018-11-05",0.310884081519647
"2018-11-06",0.311142066574627
"2018-11-07",0.311365718772408
"2018-11-08",0.353160250058172
"2018-11-09",0.389391026869478
"2018-11-10",0.394798284304828
"2018-11-11",0.399485700404297
"2018-11-12",0.403549125762478
"2018-11-13",0.372751077930331
"2018-11-14",0.346052904951788
"2018-11-15",0.322908844865923
"2018-11-16",0.337166312592404
"2018-11-17",0.349525830730025
"2018-11-18",0.39768060661649
"2018-11-19",0.439424901730204
"2018-11-20",0.475612108604711
"2018-11-21",0.442500981188204
